PDB_ID	RAW_JSON	TASK_NAME	SPLIT	JSON_RNA_CHAIN_COUNT	MANIFEST_RNA_CHAIN_COUNT	MAX_CHAIN_LENGTH	SEQUENCE_MULTISET_MATCH	HAS_NON_ACGU	HAS_OVERLENGTH_CHAIN	STATUS	ISSUE_CODES
7XD3	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xd3.json	7XD3	train	1	1	426	True	False	False	PASS	
7XD4	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xd4.json	7XD4	train	1	1	423	True	False	False	PASS	
7XD5	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xd5.json	7XD5	train	2	2	400	True	False	False	PASS	
7XD6	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xd6.json	7XD6	train	2	2	434	True	False	False	PASS	
7XD7	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xd7.json	7XD7	train	1	1	405	True	False	False	PASS	
7XSK	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xsk.json	7XSK	train	1	1	388	True	False	False	PASS	
7XSL	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xsl.json	7XSL	train	1	1	388	True	False	False	PASS	
7XSM	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xsm.json	7XSM	train	1	1	388	True	False	False	PASS	
7XSN	/storage9920/home/tinghao.xia/Json_data/Simple_json/7xsn.json	7XSN	train	1	1	388	True	False	False	PASS	
7Y2B	/storage9920/home/tinghao.xia/Json_data/Simple_json/7y2b.json	7Y2B	train	1	1	13	True	False	False	PASS	
7Y2P	/storage9920/home/tinghao.xia/Json_data/Simple_json/7y2p.json	7Y2P	train	2	2	13	True	False	False	PASS	
7Y8P	/storage9920/home/tinghao.xia/Json_data/Simple_json/7y8p.json	7Y8P	train	2	2	12	True	True	False	FAIL	NON_ACGU_SEQUENCE
7YC8	/storage9920/home/tinghao.xia/Json_data/Simple_json/7yc8.json	7YC8	train	1	1	393	True	False	False	PASS	
7YCG	/storage9920/home/tinghao.xia/Json_data/Simple_json/7ycg.json	7YCG	train	2	2	393	True	False	False	PASS	
7YCH	/storage9920/home/tinghao.xia/Json_data/Simple_json/7ych.json	7YCH	train	2	2	393	True	False	False	PASS	
7YCI	/storage9920/home/tinghao.xia/Json_data/Simple_json/7yci.json	7YCI	train	2	2	393	True	False	False	PASS	
7YG8	/storage9920/home/tinghao.xia/Json_data/Simple_json/7yg8.json	7YG8	train	3	3	393	True	False	False	PASS	
7YG9	/storage9920/home/tinghao.xia/Json_data/Simple_json/7yg9.json	7YG9	train	3	3	393	True	False	False	PASS	
7YGA	/storage9920/home/tinghao.xia/Json_data/Simple_json/7yga.json	7YGA	train	3	3	393	True	False	False	PASS	
7YGB	/storage9920/home/tinghao.xia/Json_data/Simple_json/7ygb.json	7YGB	train	3	3	393	True	False	False	PASS	
7YGC	/storage9920/home/tinghao.xia/Json_data/Simple_json/7ygc.json	7YGC	train	3	3	393	True	False	False	PASS	
7YGD	/storage9920/home/tinghao.xia/Json_data/Simple_json/7ygd.json	7YGD	train	3	3	393	True	False	False	PASS	
7ZFW	/storage9920/home/tinghao.xia/Json_data/Simple_json/7zfw.json	7ZFW	train	1	1	3774	True	False	True	FAIL	OVER_MAX_LENGTH
7ZJ4	/storage9920/home/tinghao.xia/Json_data/Simple_json/7zj4.json	7ZJ4	train	1	1	374	True	False	False	PASS	
7ZJ5	/storage9920/home/tinghao.xia/Json_data/Simple_json/7zj5.json	7ZJ5	train	1	1	374	True	False	False	PASS	
8AMG	/storage9920/home/tinghao.xia/Json_data/Simple_json/8amg.json	8AMG	train	12	12	9	True	False	False	PASS	
8AMI	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ami.json	8AMI	train	2	2	9	True	False	False	PASS	
8AMJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8amj.json	8AMJ	train	2	2	9	True	False	False	PASS	
8AMK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8amk.json	8AMK	train	28	28	9	True	False	False	PASS	
8AML	/storage9920/home/tinghao.xia/Json_data/Simple_json/8aml.json	8AML	train	28	28	9	True	False	False	PASS	
8AMM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8amm.json	8AMM	train	28	28	9	True	False	False	PASS	
8AMN	/storage9920/home/tinghao.xia/Json_data/Simple_json/8amn.json	8AMN	train	28	28	9	True	False	False	PASS	
8BTZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8btz.json	8BTZ	train	1	1	238	True	False	False	PASS	
8BU8	/storage9920/home/tinghao.xia/Json_data/Simple_json/8bu8.json	8BU8	val	1	1	354	True	False	False	PASS	
8BWT	/storage9920/home/tinghao.xia/Json_data/Simple_json/8bwt.json	8BWT	train	1	1	26	True	False	False	PASS	
8CF2	/storage9920/home/tinghao.xia/Json_data/Simple_json/8cf2.json	8CF2	val	2	2	11	True	False	False	PASS	
8CLM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8clm.json	8CLM	train	6	6	9	True	False	False	PASS	
8CLR	/storage9920/home/tinghao.xia/Json_data/Simple_json/8clr.json	8CLR	train	1	1	14	True	False	False	PASS	
8CQ1	/storage9920/home/tinghao.xia/Json_data/Simple_json/8cq1.json	8CQ1	train	1	1	44	True	False	False	PASS	
8D28	/storage9920/home/tinghao.xia/Json_data/Simple_json/8d28.json	8D28	train	2	2	33	True	False	False	PASS	
8D2A	/storage9920/home/tinghao.xia/Json_data/Simple_json/8d2a.json	8D2A	train	2	2	33	True	False	False	PASS	
8D2B	/storage9920/home/tinghao.xia/Json_data/Simple_json/8d2b.json	8D2B	train	2	2	33	True	False	False	PASS	
8D5L	/storage9920/home/tinghao.xia/Json_data/Simple_json/8d5l.json	8D5L	train	4	4	33	True	False	False	PASS	
8D5O	/storage9920/home/tinghao.xia/Json_data/Simple_json/8d5o.json	8D5O	train	2	2	33	True	False	False	PASS	
8EYU	/storage9920/home/tinghao.xia/Json_data/Simple_json/8eyu.json	8EYU	train	2	2	49	True	False	False	PASS	
8EYV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8eyv.json	8EYV	train	2	2	49	True	False	False	PASS	
8EYW	/storage9920/home/tinghao.xia/Json_data/Simple_json/8eyw.json	8EYW	train	2	2	49	True	False	False	PASS	
8F0N	/storage9920/home/tinghao.xia/Json_data/Simple_json/8f0n.json	8F0N	train	2	2	49	True	False	False	PASS	
8F24	/storage9920/home/tinghao.xia/Json_data/Simple_json/8f24.json	8F24	train	6	6	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
8F4O	/storage9920/home/tinghao.xia/Json_data/Simple_json/8f4o.json	8F4O	train	2	2	83	True	False	False	PASS	
8FB3	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fb3.json	8FB3	train	3	3	34	True	False	False	PASS	
8FCS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fcs.json	8FCS	train	1	1	71	True	False	False	PASS	
8FEO	/storage9920/home/tinghao.xia/Json_data/Simple_json/8feo.json	8FEO	val	1	1	16	True	False	False	PASS	
8FEP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fep.json	8FEP	val	1	1	16	True	False	False	PASS	
8FEQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8feq.json	8FEQ	val	1	1	16	True	False	False	PASS	
8FER	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fer.json	8FER	val	2	2	16	True	False	False	PASS	
8FW4	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fw4.json	8FW4	train	1	1	210	True	False	False	PASS	
8FZA	/storage9920/home/tinghao.xia/Json_data/Simple_json/8fza.json	8FZA	train	2	2	30	True	False	False	PASS	
8HB1	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hb1.json	8HB1	train	2	2	30	True	False	False	PASS	
8HB3	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hb3.json	8HB3	train	2	2	31	True	False	False	PASS	
8HB8	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hb8.json	8HB8	train	1	1	55	True	False	False	PASS	
8HBA	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hba.json	8HBA	train	2	2	56	True	False	False	PASS	
8HD6	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hd6.json	8HD6	train	1	1	419	True	False	False	PASS	
8HD7	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hd7.json	8HD7	train	1	1	419	True	False	False	PASS	
8HZD	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzd.json	8HZD	val	2	2	36	True	False	False	PASS	
8HZE	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hze.json	8HZE	val	2	2	35	True	False	False	PASS	
8HZF	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzf.json	8HZF	val	2	2	35	True	False	False	PASS	
8HZJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzj.json	8HZJ	val	2	2	35	True	False	False	PASS	
8HZK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzk.json	8HZK	val	2	2	36	True	False	False	PASS	
8HZL	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzl.json	8HZL	val	2	2	84	True	False	False	PASS	
8HZM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8hzm.json	8HZM	val	2	2	35	True	False	False	PASS	
8I3Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i3z.json	8I3Z	train	2	2	31	True	False	False	PASS	
8I43	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i43.json	8I43	train	1	1	19	True	False	False	PASS	
8I44	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i44.json	8I44	train	1	1	19	True	False	False	PASS	
8I45	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i45.json	8I45	train	1	1	19	True	False	False	PASS	
8I46	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i46.json	8I46	train	1	1	19	True	False	False	PASS	
8I7N	/storage9920/home/tinghao.xia/Json_data/Simple_json/8i7n.json	8I7N	train	1	1	418	True	False	False	PASS	
8ITS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8its.json	8ITS	val	1	1	46	True	False	False	PASS	
8JHP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8jhp.json	8JHP	val	1	1	27	True	False	False	PASS	
8K0P	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k0p.json	8K0P	val	2	2	633	True	False	False	PASS	
8K0S	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k0s.json	8K0S	val	2	2	637	True	False	False	PASS	
8K0Y	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k0y.json	8K0Y		2	2	56	True	False	False	FAIL	MISSING_SPLIT
8K15	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k15.json	8K15	val	1	1	621	True	False	False	PASS	
8K1E	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k1e.json	8K1E		2	2	58	True	False	False	FAIL	MISSING_SPLIT
8K2Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k2z.json	8K2Z		2	2	57	True	False	False	FAIL	MISSING_SPLIT
8K30	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k30.json	8K30		2	2	56	True	False	False	FAIL	MISSING_SPLIT
8K7W	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k7w.json	8K7W	test	1	1	49	True	False	False	PASS	
8K85	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k85.json	8K85	test	2	2	56	True	False	False	PASS	
8K8B	/storage9920/home/tinghao.xia/Json_data/Simple_json/8k8b.json	8K8B	val	1	1	19	True	False	False	PASS	
8KEB	/storage9920/home/tinghao.xia/Json_data/Simple_json/8keb.json	8KEB		1	1	72	True	False	False	FAIL	MISSING_SPLIT
8KED	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ked.json	8KED		1	1	72	True	False	False	FAIL	MISSING_SPLIT
8KHH	/storage9920/home/tinghao.xia/Json_data/Simple_json/8khh.json	8KHH		2	2	71	True	False	False	FAIL	MISSING_SPLIT
8OLS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ols.json	8OLS	val	1	1	394	True	False	False	PASS	
8OLV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8olv.json	8OLV	val	1	1	394	True	False	False	PASS	
8OLW	/storage9920/home/tinghao.xia/Json_data/Simple_json/8olw.json	8OLW	val	1	1	396	True	False	False	PASS	
8OLY	/storage9920/home/tinghao.xia/Json_data/Simple_json/8oly.json	8OLY	val	2	2	391	True	False	False	PASS	
8OLZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8olz.json	8OLZ	val	2	2	391	True	False	False	PASS	
8OM0	/storage9920/home/tinghao.xia/Json_data/Simple_json/8om0.json	8OM0	val	1	1	394	True	False	False	PASS	
8PFK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8pfk.json	8PFK	val	1	1	12	True	False	False	PASS	
8PFQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8pfq.json	8PFQ	val	2	2	12	True	False	False	PASS	
8Q4O	/storage9920/home/tinghao.xia/Json_data/Simple_json/8q4o.json	8Q4O	val	1	1	23	True	False	False	PASS	
8Q6N	/storage9920/home/tinghao.xia/Json_data/Simple_json/8q6n.json	8Q6N	val	1	1	46	True	False	False	PASS	
8QMH	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qmh.json	8QMH	val	4	4	6	True	False	False	PASS	
8QMI	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qmi.json	8QMI	val	4	4	6	True	False	False	PASS	
8QO2	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qo2.json	8QO2	val	1	1	222	True	False	False	PASS	
8QO3	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qo3.json	8QO3	val	1	1	118	True	False	False	PASS	
8QO4	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qo4.json	8QO4	val	1	1	156	True	False	False	PASS	
8QO5	/storage9920/home/tinghao.xia/Json_data/Simple_json/8qo5.json	8QO5	val	1	1	145	True	False	False	PASS	
8R62	/storage9920/home/tinghao.xia/Json_data/Simple_json/8r62.json	8R62	val	2	2	11	True	False	False	PASS	
8R63	/storage9920/home/tinghao.xia/Json_data/Simple_json/8r63.json	8R63	val	2	2	11	True	False	False	PASS	
8R8P	/storage9920/home/tinghao.xia/Json_data/Simple_json/8r8p.json	8R8P	val	2	2	11	True	False	False	PASS	
8RUH	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ruh.json	8RUH	val	2	2	391	True	False	False	PASS	
8RUI	/storage9920/home/tinghao.xia/Json_data/Simple_json/8rui.json	8RUI	val	1	1	391	True	False	False	PASS	
8RUJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ruj.json	8RUJ	val	1	1	391	True	False	False	PASS	
8RUK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ruk.json	8RUK	val	1	1	394	True	False	False	PASS	
8RUL	/storage9920/home/tinghao.xia/Json_data/Simple_json/8rul.json	8RUL	val	1	1	394	True	False	False	PASS	
8RUM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8rum.json	8RUM	val	1	1	394	True	False	False	PASS	
8RUN	/storage9920/home/tinghao.xia/Json_data/Simple_json/8run.json	8RUN	val	1	1	394	True	False	False	PASS	
8S6W	/storage9920/home/tinghao.xia/Json_data/Simple_json/8s6w.json	8S6W	test	4	4	36	True	False	False	PASS	
8S95	/storage9920/home/tinghao.xia/Json_data/Simple_json/8s95.json	8S95	train	1	1	157	True	False	False	PASS	
8SA2	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sa2.json	8SA2	train	2	2	210	True	False	False	PASS	
8SA3	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sa3.json	8SA3	train	2	2	210	True	False	False	PASS	
8SA4	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sa4.json	8SA4	train	2	2	210	True	False	False	PASS	
8SA5	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sa5.json	8SA5	train	2	2	210	True	False	False	PASS	
8SA6	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sa6.json	8SA6	train	2	2	210	True	False	False	PASS	
8SCF	/storage9920/home/tinghao.xia/Json_data/Simple_json/8scf.json	8SCF	train	1	1	30	True	False	False	PASS	
8SCH	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sch.json	8SCH	train	1	1	68	True	False	False	PASS	
8SKQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8skq.json	8SKQ	val	1	1	12	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SP9	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sp9.json	8SP9	train	1	1	153	True	False	False	PASS	
8SWG	/storage9920/home/tinghao.xia/Json_data/Simple_json/8swg.json	8SWG	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SWO	/storage9920/home/tinghao.xia/Json_data/Simple_json/8swo.json	8SWO	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SX5	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sx5.json	8SX5	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SX6	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sx6.json	8SX6	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SXL	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sxl.json	8SXL	train	2	2	14	True	False	False	PASS	
8SY1	/storage9920/home/tinghao.xia/Json_data/Simple_json/8sy1.json	8SY1	train	4	4	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
8SYK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8syk.json	8SYK		4	4	107	True	False	False	FAIL	MISSING_SPLIT
8T2P	/storage9920/home/tinghao.xia/Json_data/Simple_json/8t2p.json	8T2P	val	2	2	152	True	False	False	PASS	
8T5O	/storage9920/home/tinghao.xia/Json_data/Simple_json/8t5o.json	8T5O	test	1	1	124	True	False	False	PASS	
8TDY	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tdy.json	8TDY	val	1	1	16	True	False	False	PASS	
8TDZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tdz.json	8TDZ	val	1	1	16	True	False	False	PASS	
8TE0	/storage9920/home/tinghao.xia/Json_data/Simple_json/8te0.json	8TE0	val	1	1	16	True	False	False	PASS	
8TE2	/storage9920/home/tinghao.xia/Json_data/Simple_json/8te2.json	8TE2	val	1	1	16	True	False	False	PASS	
8THV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8thv.json	8THV	train	1	1	29	True	False	False	PASS	
8TJQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tjq.json	8TJQ	train	1	1	440	True	False	False	PASS	
8TJV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tjv.json	8TJV	train	1	1	417	True	False	False	PASS	
8TJX	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tjx.json	8TJX	train	1	1	440	True	False	False	PASS	
8TKJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tkj.json	8TKJ		1	1	124	True	False	False	FAIL	MISSING_SPLIT
8TKK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tkk.json	8TKK		1	1	107	True	False	False	FAIL	MISSING_SPLIT
8TNS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tns.json	8TNS	train	1	1	24	True	False	False	PASS	
8TOZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8toz.json	8TOZ	val	1	1	101	True	False	False	PASS	
8TQX	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tqx.json	8TQX	val	2	2	19	True	False	False	PASS	
8TSV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tsv.json	8TSV	val	4	4	25	True	False	False	PASS	
8TVZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8tvz.json	8TVZ	val	1	1	363	True	False	False	PASS	
8U3M	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u3m.json	8U3M	train	1	1	31	True	False	False	PASS	
8U5J	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5j.json	8U5J	val	1	1	36	True	False	False	PASS	
8U5K	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5k.json	8U5K	val	3	3	36	True	False	False	PASS	
8U5P	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5p.json	8U5P	val	3	3	36	True	False	False	PASS	
8U5R	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5r.json	8U5R	val	3	3	36	True	False	False	PASS	
8U5T	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5t.json	8U5T	val	3	3	36	True	False	False	PASS	
8U5Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u5z.json	8U5Z	val	3	3	36	True	False	False	PASS	
8U60	/storage9920/home/tinghao.xia/Json_data/Simple_json/8u60.json	8U60	val	3	3	36	True	False	False	PASS	
8UO6	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uo6.json	8UO6	val	2	2	134	True	False	False	PASS	
8UPT	/storage9920/home/tinghao.xia/Json_data/Simple_json/8upt.json	8UPT	val	1	1	71	True	False	False	PASS	
8UPY	/storage9920/home/tinghao.xia/Json_data/Simple_json/8upy.json	8UPY	val	1	1	72	True	False	False	PASS	
8UTG	/storage9920/home/tinghao.xia/Json_data/Simple_json/8utg.json	8UTG	val	2	2	21	True	False	False	PASS	
8UYE	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uye.json	8UYE	train	1	1	135	True	False	False	PASS	
8UYG	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uyg.json	8UYG	train	1	1	135	True	False	False	PASS	
8UYJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uyj.json	8UYJ	train	1	1	135	True	False	False	PASS	
8UYK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uyk.json	8UYK	train	1	1	135	True	False	False	PASS	
8UYL	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uyl.json	8UYL	train	1	1	135	True	False	False	PASS	
8UYM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uym.json	8UYM	train	1	1	135	True	False	False	PASS	
8UYP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uyp.json	8UYP	train	1	1	143	True	False	False	PASS	
8UYS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8uys.json	8UYS	train	1	1	124	True	False	False	PASS	
8V1H	/storage9920/home/tinghao.xia/Json_data/Simple_json/8v1h.json	8V1H	val	1	1	75	True	False	False	PASS	
8V1I	/storage9920/home/tinghao.xia/Json_data/Simple_json/8v1i.json	8V1I	val	2	2	57	True	False	False	PASS	
8VAW	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vaw.json	8VAW	val	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
8VAX	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vax.json	8VAX	val	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
8VCI	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vci.json	8VCI	val	1	1	118	True	False	False	PASS	
8VFS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vfs.json	8VFS	val	2	2	27	True	False	False	PASS	
8VJT	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vjt.json	8VJT	val	2	2	6	True	False	False	PASS	
8VPV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vpv.json	8VPV	val	1	1	100	True	False	False	PASS	
8VQV	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vqv.json	8VQV		1	1	64	True	False	False	FAIL	MISSING_SPLIT
8VT5	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vt5.json	8VT5	val	1	1	60	True	False	False	PASS	
8VVJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vvj.json	8VVJ		1	1	64	True	False	False	FAIL	MISSING_SPLIT
8VXX	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vxx.json	8VXX		3	3	36	True	False	False	FAIL	MISSING_SPLIT
8VXZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vxz.json	8VXZ		3	3	36	True	False	False	FAIL	MISSING_SPLIT
8VY0	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vy0.json	8VY0		3	3	36	True	False	False	FAIL	MISSING_SPLIT
8VY1	/storage9920/home/tinghao.xia/Json_data/Simple_json/8vy1.json	8VY1		3	3	36	True	False	False	FAIL	MISSING_SPLIT
8X0S	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x0s.json	8X0S	val	2	2	12	True	False	False	PASS	
8X9K	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9k.json	8X9K		1	1	808	True	False	False	FAIL	MISSING_SPLIT
8X9L	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9l.json	8X9L		2	2	590	True	False	False	FAIL	MISSING_SPLIT
8X9M	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9m.json	8X9M		1	1	808	True	False	False	FAIL	MISSING_SPLIT
8X9N	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9n.json	8X9N		2	2	589	True	False	False	FAIL	MISSING_SPLIT
8X9O	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9o.json	8X9O		1	1	811	True	False	False	FAIL	MISSING_SPLIT
8X9Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/8x9q.json	8X9Q		1	1	809	True	False	False	FAIL	MISSING_SPLIT
8XTP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xtp.json	8XTP	test	2	2	595	True	False	False	PASS	
8XTQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xtq.json	8XTQ		1	1	808	True	False	False	FAIL	MISSING_SPLIT
8XTR	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xtr.json	8XTR	test	2	2	595	True	False	False	PASS	
8XTS	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xts.json	8XTS	test	1	1	814	True	False	False	PASS	
8XZE	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xze.json	8XZE	val	1	1	53	True	False	False	PASS	
8XZK	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzk.json	8XZK	val	1	1	53	True	False	False	PASS	
8XZL	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzl.json	8XZL	val	1	1	53	True	False	False	PASS	
8XZM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzm.json	8XZM	val	1	1	53	True	False	False	PASS	
8XZN	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzn.json	8XZN	val	1	1	53	True	False	False	PASS	
8XZO	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzo.json	8XZO	val	1	1	53	True	False	False	PASS	
8XZP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzp.json	8XZP	val	1	1	53	True	False	False	PASS	
8XZQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzq.json	8XZQ	val	1	1	53	True	False	False	PASS	
8XZR	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzr.json	8XZR	val	1	1	53	True	False	False	PASS	
8XZW	/storage9920/home/tinghao.xia/Json_data/Simple_json/8xzw.json	8XZW	val	1	1	53	True	False	False	PASS	
8YAM	/storage9920/home/tinghao.xia/Json_data/Simple_json/8yam.json	8YAM	val	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
8YAN	/storage9920/home/tinghao.xia/Json_data/Simple_json/8yan.json	8YAN	val	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
8YNO	/storage9920/home/tinghao.xia/Json_data/Simple_json/8yno.json	8YNO	val	2	2	12	True	True	False	FAIL	NON_ACGU_SEQUENCE
8YNP	/storage9920/home/tinghao.xia/Json_data/Simple_json/8ynp.json	8YNP		2	2	12	True	True	False	FAIL	MISSING_SPLIT,NON_ACGU_SEQUENCE
