PDB_ID	STATUS	SPLIT	SPLIT_STATUS	CHAIN_COUNT	RESIDUE_COUNT	OUTPUT_PATH	METHODS	DETAIL
7SXP	GENERATED	train	KEPT	1	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7SXP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TD7	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TD7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TDA	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TDA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TDB	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TDB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TDC	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TDC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TZR	GENERATED	train	KEPT	2	160	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TZS	GENERATED	train	KEPT	2	160	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TZT	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7TZU	GENERATED	train	KEPT	1	83	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U4A	GENERATED	train	KEPT	1	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U4A/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U87	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U87/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U88	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U88/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U89	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U89/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U8A	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8A/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7U8B	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8B/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UCR	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UCR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UGA	GENERATED	train	KEPT	1	43	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UGA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UMC	GENERATED	train	KEPT	1	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UMC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UMD	GENERATED	train	KEPT	1	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UMD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UME	GENERATED	train	KEPT	1	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UME/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UQ6	GENERATED	train	KEPT	1	86	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UQ6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UR5	GENERATED	train	KEPT	3	270	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UR5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7URI	GENERATED	train	KEPT	1	90	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7URI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7URM	GENERATED	train	KEPT	1	90	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7URM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UVT	GENERATED	train	KEPT	1	387	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UVT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7UZ0	GENERATED	train	KEPT	1	87	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UZ0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7V06	GENERATED	train	KEPT	1	43	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7V06/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7V9E	GENERATED	train	KEPT	1	68	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7V9E/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7VFT	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VFT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7VNV	GENERATED	train	KEPT	2	156	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7VNW	GENERATED	train	KEPT	2	156	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WI9	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WI9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WIA	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WIB	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WIE	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WIF	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7WII	GENERATED	train	KEPT	1	50	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WII/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XD3	GENERATED	train	KEPT	1	426	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XD4	GENERATED	train	KEPT	1	423	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XD5	GENERATED	train	KEPT	2	406	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XD6	GENERATED	train	KEPT	2	459	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XD7	GENERATED	train	KEPT	1	405	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XSK	GENERATED	train	KEPT	1	388	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XSL	GENERATED	train	KEPT	1	388	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XSM	GENERATED	train	KEPT	1	388	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7XSN	GENERATED	train	KEPT	1	388	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7Y2B	GENERATED	train	KEPT	1	13	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y2B/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7Y2P	GENERATED	train	KEPT	2	26	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y2P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7Y8P	GENERATED	train	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y8P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YC8	GENERATED	train	KEPT	1	393	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YC8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YCG	GENERATED	train	KEPT	2	404	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YCH	GENERATED	train	KEPT	2	404	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YCI	GENERATED	train	KEPT	2	399	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YG8	GENERATED	train	KEPT	3	402	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YG9	GENERATED	train	KEPT	3	407	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YGA	GENERATED	train	KEPT	3	407	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YGB	GENERATED	train	KEPT	3	407	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YGC	GENERATED	train	KEPT	3	407	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7YGD	GENERATED	train	KEPT	3	402	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7ZFW	SKIPPED_VALID	train	KEPT	1	3774	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZFW/rnafm_t12_residue_embeddings.pt	sliding_window_uniform_mean	VALID
7ZJ4	GENERATED	train	KEPT	1	374	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZJ4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
7ZJ5	GENERATED	train	KEPT	1	374	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZJ5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMG	GENERATED	train	KEPT	12	108	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMI	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMJ	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMK	GENERATED	train	KEPT	28	252	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AML	GENERATED	train	KEPT	28	252	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AML/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMM	GENERATED	train	KEPT	28	252	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8AMN	GENERATED	train	KEPT	28	252	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8BTZ	GENERATED	train	KEPT	1	238	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8BTZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8BU8	GENERATED	val	KEPT	1	354	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8BU8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8BWT	GENERATED	train	KEPT	1	26	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8BWT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8CF2	GENERATED	val	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8CF2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8CLM	GENERATED	train	KEPT	6	54	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8CLM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8CLR	GENERATED	train	KEPT	1	14	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8CLR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8CQ1	GENERATED	train	KEPT	1	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8CQ1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8D28	GENERATED	train	KEPT	2	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8D28/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8D2A	GENERATED	train	KEPT	2	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8D2A/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8D2B	GENERATED	train	KEPT	2	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8D2B/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8D5L	GENERATED	train	KEPT	4	132	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8D5L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8D5O	GENERATED	train	KEPT	2	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8D5O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8EYU	GENERATED	train	KEPT	2	98	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8EYU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8EYV	GENERATED	train	KEPT	2	98	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8EYV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8EYW	GENERATED	train	KEPT	2	98	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8EYW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8F0N	GENERATED	train	KEPT	2	98	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8F0N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8F24	GENERATED	train	KEPT	6	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8F24/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8F4O	GENERATED	train	KEPT	2	166	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8F4O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FB3	GENERATED	train	KEPT	3	102	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FB3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FCS	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FCS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FEO	GENERATED	val	KEPT	1	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FEO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FEP	GENERATED	val	KEPT	1	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FEP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FEQ	GENERATED	val	KEPT	1	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FEQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FER	GENERATED	val	KEPT	2	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FER/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FW4	GENERATED	train	KEPT	1	210	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FW4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8FZA	GENERATED	train	KEPT	2	60	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8FZA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HB1	GENERATED	train	KEPT	2	54	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HB1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HB3	GENERATED	train	KEPT	2	55	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HB3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HB8	GENERATED	train	KEPT	1	55	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HB8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HBA	GENERATED	train	KEPT	2	112	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HBA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HD6	GENERATED	train	KEPT	1	419	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HD6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HD7	GENERATED	train	KEPT	1	419	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HD7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZD	GENERATED	val	KEPT	2	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZE	GENERATED	val	KEPT	2	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZF	GENERATED	val	KEPT	2	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZJ	GENERATED	val	KEPT	2	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZK	GENERATED	val	KEPT	2	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZL	GENERATED	val	KEPT	2	168	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8HZM	GENERATED	val	KEPT	2	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8HZM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I3Z	GENERATED	train	KEPT	2	55	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I3Z/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I43	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I43/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I44	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I44/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I45	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I45/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I46	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I46/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8I7N	GENERATED	train	KEPT	1	418	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8I7N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8ITS	GENERATED	val	KEPT	1	46	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8ITS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8JHP	GENERATED	val	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8JHP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K0P	GENERATED	val	KEPT	2	1266	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K0P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K0S	GENERATED	val	KEPT	2	1274	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K0S/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K0Y	GENERATED		DROP_NO_EVALUABLE_CHAINS	2	112	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K0Y/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K15	GENERATED	val	KEPT	1	621	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K15/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K1E	GENERATED		DROP_NO_EVALUABLE_CHAINS	2	116	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K1E/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K2Z	GENERATED		DROP_NO_EVALUABLE_CHAINS	2	114	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K2Z/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K30	GENERATED		DROP_NO_EVALUABLE_CHAINS	2	112	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K30/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K7W	GENERATED	test	KEEP_ALL_CHAINS	1	49	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K7W/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K85	GENERATED	test	KEEP_ALL_CHAINS	2	112	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K85/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8K8B	GENERATED	val	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8K8B/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8KEB	GENERATED		DROP_NO_EVALUABLE_CHAINS	1	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8KEB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8KED	GENERATED		DROP_NO_EVALUABLE_CHAINS	1	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8KED/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8KHH	GENERATED		DROP_NO_EVALUABLE_CHAINS	2	142	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8KHH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OLS	GENERATED	val	KEPT	1	394	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OLS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OLV	GENERATED	val	KEPT	1	394	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OLV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OLW	GENERATED	val	KEPT	1	396	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OLW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OLY	GENERATED	val	KEPT	2	396	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OLY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OLZ	GENERATED	val	KEPT	2	397	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OLZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8OM0	GENERATED	val	KEPT	1	394	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8OM0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8PFK	GENERATED	val	KEPT	1	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8PFK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8PFQ	GENERATED	val	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8PFQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8Q4O	GENERATED	val	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8Q4O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8Q6N	GENERATED	val	KEPT	1	46	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8Q6N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QMH	GENERATED	val	KEPT	4	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QMH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QMI	GENERATED	val	KEPT	4	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QMI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QO2	GENERATED	val	KEPT	1	222	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QO2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QO3	GENERATED	val	KEPT	1	118	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QO3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QO4	GENERATED	val	KEPT	1	156	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QO4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8QO5	GENERATED	val	KEPT	1	145	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8QO5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8R62	GENERATED	val	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8R62/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8R63	GENERATED	val	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8R63/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8R8P	GENERATED	val	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8R8P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8RUH	GENERATED	val	KEPT	2	397	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8RUH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8RUI	GENERATED	val	KEPT	1	391	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8RUI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8RUJ	GENERATED	val	KEPT	1	391	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8RUJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8RUK	GENERATED	val	KEPT	1	394	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8RUK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
8RUL	GENERATED	val	KEPT	1	394	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8RUL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
