PDB_ID	RELEASE_DATE	INITIAL_SPLIT	FINAL_SPLIT	FINAL_STATUS	EXCLUSION_REASON	EVALUATE_CHAIN_IDS	MASKED_CHAIN_IDS	TARGET_DIRECTORY
7UZ0	2022-06-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7uz0
7V06	2022-06-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7v06
7V9E	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7v9e
7VFT	2022-06-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7vft
7VNV	2022-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7vnv
7VNW	2022-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7vnw
7WI9	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wi9
7WIA	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wia
7WIB	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wib
7WIE	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wie
7WIF	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wif
7WII	2023-01-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7wii
7XD3	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xd3
7XD4	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xd4
7XD5	2023-04-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xd5
7XD6	2023-04-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xd6
7XD7	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xd7
7XSK	2022-08-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xsk
7XSL	2022-08-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xsl
7XSM	2022-08-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xsm
7XSN	2022-08-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7xsn
7Y2B	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7y2b
7Y2P	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7y2p
7Y8P	2023-05-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7y8p
7YC8	2023-07-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7yc8
7YCG	2023-07-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ycg
7YCH	2023-07-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ych
7YCI	2023-07-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7yci
7YG8	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7yg8
7YG9	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7yg9
7YGA	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7yga
7YGB	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ygb
7YGC	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ygc
7YGD	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ygd
7ZFW	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7zfw
7ZJ4	2023-04-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7zj4
7ZJ5	2023-04-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7zj5
8AMG	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8amg
8AMI	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8ami
8AMJ	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8amj
8AMK	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8amk
8AML	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8aml
8AMM	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8amm
8AMN	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8amn
8BTZ	2022-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8btz
8BU8	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8bu8
8BWT	2023-08-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8bwt
8CF2	2024-02-21	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8cf2
8CLM	2023-03-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8clm
8CLR	2023-07-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8clr
8CQ1	2023-09-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8cq1
8D28	2022-11-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8d28
8D2A	2022-11-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8d2a
8D2B	2022-11-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8d2b
8D5L	2022-11-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8d5l
8D5O	2022-11-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8d5o
8EYU	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8eyu
8EYV	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8eyv
8EYW	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8eyw
8F0N	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8f0n
8F24	2023-04-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8f24
8F4O	2023-05-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8f4o
8FB3	2023-02-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8fb3
8FCS	2023-02-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8fcs
8FEO	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8feo
8FEP	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8fep
8FEQ	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8feq
8FER	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8fer
8FW4	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8fw4
8FZA	2023-08-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8fza
8HB1	2023-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hb1
8HB3	2023-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hb3
8HB8	2023-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hb8
8HBA	2023-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hba
8HD6	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hd6
8HD7	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8hd7
8HZD	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzd
8HZE	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hze
8HZF	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzf
8HZJ	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzj
8HZK	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzk
8HZL	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzl
8HZM	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8hzm
8I3Z	2023-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i3z
8I43	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i43
8I44	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i44
8I45	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i45
8I46	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i46
8I7N	2023-03-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8i7n
8ITS	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8its
8JHP	2024-05-29	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8jhp
8K0P	2024-05-15	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8k0p
8K0S	2024-05-01	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8k0s
8K0Y	2025-01-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8K15	2024-05-15	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8k15
8K1E	2025-01-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8K2Z	2025-01-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8K30	2025-01-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8K7W	2025-01-29	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/8k7w
8K85	2025-02-12	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/8k85
8K8B	2024-06-05	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8k8b
8KEB	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8KED	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8KHH	2025-02-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8OLS	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8ols
8OLV	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8olv
8OLW	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8olw
8OLY	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8oly
8OLZ	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8olz
8OM0	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8om0
8PFK	2024-01-31	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8pfk
8PFQ	2024-01-31	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8pfq
8Q4O	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8q4o
8Q6N	2024-08-28	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8q6n
8QMH	2024-05-01	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qmh
8QMI	2024-05-01	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qmi
8QO2	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qo2
8QO3	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qo3
8QO4	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qo4
8QO5	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8qo5
8R62	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8r62
8R63	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8r63
8R8P	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8r8p
8RUH	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8ruh
8RUI	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8rui
8RUJ	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8ruj
8RUK	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8ruk
8RUL	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8rul
8RUM	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8rum
8RUN	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8run
8S6W	2025-01-29	test	test	KEEP_PARTIAL_CHAINS		C,D	A,B	/storage9920/home/tinghao.xia/Data/test/8s6w
8S95	2023-08-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8s95
8SA2	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sa2
8SA3	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sa3
8SA4	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sa4
8SA5	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sa5
8SA6	2023-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sa6
8SCF	2023-07-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8scf
8SCH	2023-07-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sch
8SKQ	2024-02-14	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8skq
8SP9	2023-08-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sp9
8SWG	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8swg
8SWO	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8swo
8SX5	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sx5
8SX6	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sx6
8SXL	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sxl
8SY1	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8sy1
8SYK	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
8T2P	2024-01-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8t2p
8T5O	2025-02-19	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/8t5o
8TDY	2024-06-12	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8tdy
8TDZ	2024-06-12	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8tdz
8TE0	2024-06-12	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8te0
8TE2	2024-06-12	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8te2
8THV	2023-08-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8thv
8TJQ	2023-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8tjq
8TJV	2023-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8tjv
8TJX	2023-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8tjx
8TKJ	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8TKK	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8TNS	2023-11-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8tns
8TOZ	2024-08-07	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8toz
8TQX	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8tqx
8TSV	2024-03-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8tsv
8TVZ	2024-04-03	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8tvz
8U3M	2023-10-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8u3m
8U5J	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5j
8U5K	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5k
8U5P	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5p
8U5R	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5r
8U5T	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5t
8U5Z	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u5z
8U60	2024-03-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8u60
8UO6	2024-06-05	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8uo6
8UPT	2024-01-10	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8upt
8UPY	2024-09-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8upy
8UTG	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8utg
8UYE	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uye
8UYG	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uyg
8UYJ	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uyj
8UYK	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uyk
8UYL	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uyl
8UYM	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uym
8UYP	2023-12-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uyp
8UYS	2023-12-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/8uys
8V1H	2024-07-10	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8v1h
8V1I	2024-07-10	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8v1i
8VAW	2024-04-17	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vaw
8VAX	2024-04-17	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vax
8VCI	2024-01-17	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vci
8VFS	2024-12-25	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vfs
8VJT	2024-10-16	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vjt
8VPV	2024-10-02	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vpv
8VQV	2025-06-11	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8VT5	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8vt5
8VVJ	2025-06-11	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8VXX	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C	
8VXZ	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C	
8VY0	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C	
8VY1	2025-02-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C	
8X0S	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8x0s
8X9K	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8X9L	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		E,A	
8X9M	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8X9N	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		E,A	
8X9O	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8X9Q	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8XTP	2025-02-12	test	test	KEEP_PARTIAL_CHAINS		A	B	/storage9920/home/tinghao.xia/Data/test/8xtp
8XTQ	2025-02-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8XTR	2025-02-12	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/8xtr
8XTS	2025-02-12	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/8xts
8XZE	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xze
8XZK	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzk
8XZL	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzl
8XZM	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzm
8XZN	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzn
8XZO	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzo
8XZP	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzp
8XZQ	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzq
8XZR	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzr
8XZW	2024-07-24	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8xzw
8YAM	2024-09-11	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8yam
8YAN	2024-09-11	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8yan
8YNO	2024-11-20	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/8yno
8YNP	2025-01-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8YZL	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8Z8Q	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8Z8U	2025-03-19	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/8z8u
8Z9K	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
8ZA0	2025-03-19	test	test	KEEP_ALL_CHAINS		A,C,E,B,D,F		/storage9920/home/tinghao.xia/Data/test/8za0
8ZA4	2025-03-19	test	test	KEEP_ALL_CHAINS		A,C,E,B,D,F		/storage9920/home/tinghao.xia/Data/test/8za4
8ZAU	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8ZMH	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
8ZNQ	2025-06-04	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/8znq
9BCI	2024-11-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9bci
9BLM	2024-11-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9blm
9BUN	2024-06-05	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9bun
9BXE	2025-04-02	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9BZ1	2024-11-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9bz1
9BZC	2024-11-27	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9bzc
9C6I	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9c6i
9C6J	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9c6j
9C6K	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9c6k
9CBU	2024-11-20	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cbu
9CBW	2024-11-20	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cbw
9CBX	2024-11-20	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cbx
9CBY	2024-11-20	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cby
9CFN	2025-07-16	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9cfn
9CPD	2024-08-07	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cpd
9CPG	2024-08-07	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cpg
9CPI	2024-08-07	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cpi
9CPJ	2024-08-07	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9cpj
9CSO	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9cso
9CSP	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9csp
9CSQ	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9csq
9CSR	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9csr
9CXF	2025-01-29	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9cxf
9DE6	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DE7	2025-03-12	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9de7
9DE8	2025-03-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9DIB	2025-04-09	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9dib
9DID	2025-04-09	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DIG	2025-04-09	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DII	2025-04-09	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DKG	2026-04-08	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DLL	2024-09-25	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9dll
9DLM	2026-04-08	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DLN	2026-05-06	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9DP9	2025-05-28	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9DXL	2024-10-23	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9dxl
9E5H	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5I	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5J	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5K	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
9E5L	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5M	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5O	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5P	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5Q	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5R	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5S	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9E5T	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
